Fylkenummer;Fylkenavn;Kommunenummer;Kommunenavn;Stemmekretsnummer;Stemmekretsnavn;Partikode;Partinavn;Oppslutning prosentvis;Antall stemmeberettigede;Antall forhåndsstemmer;Antall valgtingstemmer;Antall stemmer totalt;Endring % siste tilsvarende valg;Endring % siste ekvivalente valg;Antall mandater;Antall utjevningsmandater;
01;Østfold;0104;Moss;0005;Krapfoss;MDG;Miljøpartiet De Grønne;3,29218;3613;0;64;64;;;
01;Østfold;0104;Moss;0005;Krapfoss;V;Venstre;3,1893;3613;0;62;62;;;
01;Østfold;0104;Moss;0005;Krapfoss;H;Høyre;23,50823;3613;0;457;457;;;
01;Østfold;0104;Moss;0005;Krapfoss;FRP;Fremskrittspartiet;16,46091;3613;0;320;320;;;
01;Østfold;0104;Moss;0005;Krapfoss;ALLI;Alliansen;0,20576;3613;0;4;4;;;
01;Østfold;0104;Moss;0005;Krapfoss;DEMN;Demokratene i Norge;0,15432;3613;0;3;3;;;
01;Østfold;0104;Moss;0005;Krapfoss;HELSE;Helsepartiet;0,66872;3613;0;13;13;;;
01;Østfold;0104;Moss;0005;Krapfoss;KRISTNE;Partiet De Kristne;0,05144;3613;0;1;1;;;
01;Østfold;0104;Moss;0005;Krapfoss;KYST;Kystpartiet;0,10288;3613;0;2;2;;;
01;Østfold;0104;Moss;0005;Krapfoss;LIBS;Liberalistene;0,36008;3613;0;7;7;;;
01;Østfold;0104;Moss;0005;Krapfoss;PP;Pensjonistpartiet;0,66872;3613;0;13;13;;;
01;Østfold;0104;Moss;0005;Krapfoss;BLANKE;Blanke;1,44033;3613;0;28;28;;;
01;Østfold;0104;Moss;0006;Åvangen;A;Arbeiderpartiet;35,05389;3235;0;618;618;;;
01;Østfold;0104;Moss;0006;Åvangen;SV;Sosialistisk Venstreparti;5,44526;3235;0;96;96;;;
01;Østfold;0104;Moss;0006;Åvangen;RØDT;Rødt;3,91378;3235;0;69;69;;;
01;Østfold;0104;Moss;0006;Åvangen;SP;Senterpartiet;3,63018;3235;0;64;64;;;
01;Østfold;0104;Moss;0006;Åvangen;KRF;Kristelig Folkeparti;2,04197;3235;0;36;36;;;
01;Østfold;0104;Moss;0006;Åvangen;MDG;Miljøpartiet De Grønne;2,04197;3235;0;36;36;;;
01;Østfold;0104;Moss;0006;Åvangen;V;Venstre;3,06296;3235;0;54;54;;;
01;Østfold;0104;Moss;0006;Åvangen;H;Høyre;24,10664;3235;0;425;425;;;
